Index,Value
2992,164
2993,13
2994,53
2995,77
2996,2
2997,87
2998,1
2999,0
3000,12
3001,1
3002,8
3003,8
3004,120
3005,0
3006,38
3007,74
3008,33
3009,0
3010,114
3011,1
3012,0
3013,4
3014,22
3015,288
3016,56
3017,3
3018,2
3019,511
3020,5
3021,0
3022,8
3023,1
3024,46
3025,0
3026,44
3027,3
3028,1
3029,557
3030,2
3031,0
3032,1
3033,174
3034,86
3035,1
3036,96
3037,1
3038,25
3039,168
3040,35
3041,1
3042,0
3043,43
3044,0
3045,5
3046,5
3047,542
3048,61
3049,58
3050,2
3051,3
3052,0
3053,38
3054,0
3055,1
3056,0
3057,0
3058,3
3059,1
3060,64
3061,1
3062,1
3063,39
3064,0
3065,63
3066,0
3067,0
3068,0
3069,0
3070,7
3071,12
3072,0
3073,3
3074,23
3075,234
3076,0
3077,0
3078,3
3079,1
3080,1
3081,1
3082,0
3083,3
3084,0
3085,103
3086,130
3087,1
3088,1
3089,1
3090,24
3091,26
3092,12
3093,1
3094,5
3095,1
3096,2
3097,2
3098,0
3099,0
3100,0
3101,0
3102,12
3103,0
3104,1
3105,0
3106,5
3107,0
3108,0
3109,0
3110,1
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,1
3121,1
3122,0
3123,0
3124,3
3125,5
3126,2
3127,1
3128,73
3129,1
3130,0
3131,1
3132,22
3133,2
3134,0
3135,0
3136,1
3137,0
3138,0
3139,1
3140,1
3141,27
3142,247
3143,9
3144,3
3145,0
3146,0
3147,0
3148,92
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,1
3157,0
3158,0
3159,1
3160,12
3161,35
3162,91
3163,29
3164,23
3165,1
3166,1
3167,37
3168,3
3169,2
3170,2
3171,0
3172,2
3173,26
3174,0
3175,1
3176,0
3177,0
3178,1
3179,178
3180,0
3181,1
3182,0
3183,0
3184,2
3185,57
3186,0
3187,0
3188,10
3189,212
3190,2
3191,24
3192,16
3193,106
3194,162
3195,0
3196,3
3197,74
3198,63
3199,68
3200,10
3201,1
3202,118
3203,53
3204,2
3205,19
3206,7
3207,23
3208,26
3209,172
3210,5
3211,1
3212,295
3213,0
3214,1
3215,2
3216,0
3217,1
3218,2
3219,32
3220,1
3221,2
3222,377
3223,69
3224,0
3225,160
3226,2
3227,0
3228,0
3229,76
3230,2
3231,207
3232,1
3233,0
3234,1
3235,0
3236,41
3237,3
3238,1
3239,286
3240,9
3241,45
3242,195
3243,4
3244,103
3245,0
3246,0
3247,0
3248,12
3249,9
3250,1
3251,3
3252,1
3253,97
3254,65
3255,3
3256,3
3257,34
3258,1
3259,1
3260,3
3261,5
3262,3
3263,21
3264,171
3265,2
3266,3
3267,2
3268,2
3269,67
3270,4
3271,0
3272,0
3273,2
3274,54
3275,9
3276,1
3277,24
3278,1
3279,4
3280,0
3281,90
3282,5
3283,1
3284,1067
3285,2
3286,26
3287,119
3288,5
3289,2
3290,2
3291,0
3292,1
3293,0
3294,0
3295,12
3296,0
3297,10
3298,3
3299,0
3300,0
3301,348
3302,0
3303,0
3304,90
3305,151
3306,3
3307,7
3308,160
3309,0
3310,4
3311,54
3312,0
3313,80
3314,678
3315,1
3316,1
3317,3
3318,4
3319,2
3320,36
3321,8
3322,9
3323,14
3324,8
3325,1
3326,6
3327,3
3328,1
3329,3
3330,118
3331,0
3332,0
3333,1
3334,0
3335,3
3336,2
3337,75
3338,5
3339,5
3340,2
3341,11
3342,0
3343,0
3344,36
3345,3
3346,0
3347,97
3348,51
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,80
3357,3
3358,27
3359,158
3360,14
3361,25
3362,110
3363,109
3364,933
3365,128
3366,441
3367,2
3368,0
3369,24
3370,16
3371,7
3372,11
3373,2
3374,2
3375,28
3376,3
3377,112
3378,0
3379,2
3380,62
3381,0
3382,146
3383,59
3384,49
3385,38
3386,54
3387,5
3388,0
3389,1
3390,1
3391,72
3392,0
3393,1
3394,106
3395,5
3396,0
3397,8
3398,78
3399,182
3400,5
3401,1
3402,252
3403,77
3404,0
3405,127
3406,7
3407,3
3408,162
3409,0
3410,1
3411,4
3412,1
3413,207
3414,0
3415,72
3416,0
3417,0
3418,0
3419,0
3420,35
3421,20
3422,1
3423,1
3424,1
3425,0
3426,98
3427,3
3428,165
3429,2
3430,2
3431,1
3432,5
3433,438
3434,3
3435,464
3436,2
3437,1
3438,2
3439,2
3440,151
3441,3
3442,3
3443,47
3444,2
3445,7
3446,5
3447,10
3448,0
3449,1
3450,0
3451,1
3452,9
3453,3
3454,0
3455,52
3456,0
3457,0
3458,76
3459,0
3460,2
3461,2
3462,40
3463,0
3464,0
3465,196
3466,71
3467,22
3468,3
3469,0
3470,15
3471,91
3472,1
3473,0
3474,0
3475,1
3476,0
3477,86
3478,0
3479,99
3480,0
3481,0
3482,0
3483,0
3484,82
3485,31
3486,29
3487,25
3488,0
3489,0
3490,0
3491,6
3492,25
3493,0
3494,22
3495,0
3496,5
3497,0
3498,22
3499,0
3500,0
3501,261
3502,288
3503,0
3504,30
3505,88
3506,1
3507,6
3508,0
3509,0
3510,78
3511,0
3512,0
3513,0
3514,244
3515,2
3516,0
3517,80
3518,17
3519,49
3520,66
3521,29
3522,24
3523,8
3524,71
3525,266
3526,2
3527,427
3528,2
3529,1
3530,1
3531,7
3532,0
3533,1
3534,0
3535,2
3536,107
3537,76
3538,10
3539,1
3540,1
3541,119
3542,1
3543,0
3544,1
3545,7
3546,3
3547,78
3548,64
3549,4
3550,2
3551,69
3552,151
3553,1
3554,0
3555,0
3556,29
3557,0
3558,118
3559,3
3560,3
3561,1
3562,0
3563,7
3564,2
3565,93
3566,0
3567,0
3568,23
3569,1
3570,1
3571,0
3572,4
3573,6
3574,0
3575,2
3576,0
3577,3
3578,169
3579,52
3580,1
3581,2
3582,0
3583,10
3584,6
3585,1
3586,0
3587,176
3588,0
3589,0
3590,0
3591,0
3592,1
3593,0
3594,0
3595,2
3596,883
3597,0
3598,0
3599,0
3600,3
3601,0
3602,0
3603,0
3604,0
3605,16
3606,14
3607,122
3608,0
3609,4
3610,10
3611,0
3612,2
3613,4
3614,59
3615,2
3616,1
3617,0
3618,1
3619,0
3620,1
3621,7
3622,0
3623,12
3624,0
3625,12
3626,11
3627,0
3628,473
3629,1
3630,2
3631,0
3632,0
3633,0
3634,0
3635,0
3636,1
3637,1
3638,0
3639,56
3640,1
3641,1
3642,257
3643,1
3644,251
3645,270
3646,7
3647,5
3648,8
3649,40
3650,0
3651,0
3652,148
3653,1
3654,1
3655,34
3656,0
3657,4
3658,0
3659,0
3660,146
3661,1
3662,2
3663,0
3664,2
3665,72
3666,2
3667,57
3668,0
3669,0
3670,1
3671,1
3672,0
3673,0
3674,70
3675,20
3676,30
3677,14
3678,1
3679,1
3680,0
3681,0
3682,0
3683,16
3684,1
3685,0
3686,98
3687,21
3688,26
3689,18
3690,3
3691,0
3692,495
3693,35
3694,28
3695,0
3696,7
3697,2
3698,17
3699,51
3700,1
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3757,0
3758,0
3759,0
3770,0
3771,0
3782,0
3788,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3861,0
3862,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3889,0
3890,0
3891,0
3892,0
3893,0
3895,0
3896,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3915,0
3916,0
3920,0
3921,0
3922,0
3925,0
3926,0
3927,0
3929,0
3930,0
3939,0
3940,0
3947,0
