Index,Value
1094,9
1095,8
1096,51
1097,480
1098,168
1099,99
1100,8
1101,3
1102,2
1103,10
1104,8
1105,13
1106,6
1107,7
1108,8
1109,2
1110,0
1111,12
1112,1
1113,3
1114,5
1115,3
1116,12
1117,29
1118,7
1119,10
1120,13
1121,22
1122,6
1123,36
1124,334
1125,5
1126,32
1127,5
1128,12
1129,5
1130,4
1131,10
1132,10
1133,9
1134,174
1135,21
1136,61
1137,157
1138,10
1139,40
1140,1
1141,16
1142,26
1143,11
1144,14
1145,5
1146,11
1147,0
1148,0
1149,8
1150,3
1151,2
1152,5
1153,4
1154,7
1155,4
1156,9
1157,4
1158,14
1159,1
1160,8
1161,66
1162,22
1163,159
1164,83
1165,183
1166,1203
1167,401
1168,53
1169,2
1170,8
1171,7
1172,8
1173,36
1174,55
1175,286
1176,18
1177,315
1178,63
1179,52
1180,171
1181,9
1182,17
1183,32
1184,21
1185,3
1186,5
1187,20
1188,3
1189,7
1190,8
1191,2
1192,27
1193,217
1194,124
1195,248
1196,2
1197,3
1198,14
1199,30
1200,1
1201,1
1202,1
1203,3
1204,3
1205,1
1206,2
1207,1
1208,0
1209,1
1210,14
1211,9
1212,13
1213,7
1214,2
1215,1
1216,70
1217,202
1218,119
1219,231
1220,17
1221,178
1222,79
1223,5
1224,10
1225,5
1226,26
1227,5
1228,8
1229,10
1230,2
1231,6
1232,59
1233,4
1234,5
1235,1
1236,4
1237,2
1238,0
1239,30
1240,1
1241,2
1242,1
1243,1
1244,4
1245,7
1246,13
1247,7
1248,12
1249,8
1250,3
1251,16
1252,4
1253,54
1254,83
1255,124
1256,29
1257,31
1258,108
1259,56
1260,7
1261,3
1262,16
1263,171
1264,10
1265,6
1266,5
1267,2
1268,2
1269,4
1270,11
1271,32
1272,1
1273,3
1274,1
1275,1
1276,1
1277,0
1278,2
1279,0
1280,2
1281,1
1282,2
1283,0
1284,3
1285,2
1286,0
1287,2
1288,3
1289,3
1290,7
1291,3
1292,3
