       33         0         0         0         0         0         0         0         0        95       155         0         2        12        11         0         0         0         1       219         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       34         0         0         0         0         0         0         0         0        11        48         0         1         2         3         0         0         0         1       359         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       35         0         0         0         0         0         0         0         0        13        59         1         2         8         7         0         0         0         1       595         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       36         0         0         0         0         0         0         0         0        10       190        34         2         3         3         0         0         0         1       135         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       37         0         0         0         0         0         0         0         0        24        72         1         0         5         4         0         0         0         1       485         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       38         0         0         0         0         0         0         0         0         8       104         0         2        21         7         0         0         0         1       982         0     0.112         0    0.5018    0.0164         0   34.2296         0         0      0.00      0.00      0.00      34.14
       39         0         0         0         0         0         0         0         0        81        87         1         1        12         6         0         0         0         1       578         0     0.050         0    1.1757    0.3310         0   52.8588         0         0      0.00      0.00      0.00     429.89
       40         0         0         0         0         0         0         0         0         8        35         1         1         4         2         0         0         0         1       581         0     0.254         0    0.9712    0.5325         0   45.9517         0         0      0.00      0.00      0.00     353.53
       41         0         0         0         0         0         0         0         0       198        77         1        34         6         9         0         0         0         1       395         0     0.082         0    1.1089    0.5870         0   51.9535         0         0      0.00      0.00      0.00     262.00
       42         0         0         0         0         0         0         0         0        32        74         0         0         7         5         0         0         0         1       601         0     0.082         0    1.1089    0.5870         0   51.9535         0         0      0.00      0.00      0.00     262.00
       43         0         0         0         0         0         0         0         0        44       146         0         1         8         7         0         0         0         1       509         0     0.082         0    1.1089    0.5870         0   51.9535         0         0      0.00      0.00      0.00     262.00
       44         0         0         0         0         0         0         0         0        45        68         1         9         6         3         0         0         0         1       260         0     0.017         0    1.3869    0.6522         0   43.7385         0         0      0.00      0.00      0.00     950.15
       45         0         0         0         0         0         0         0         0        48       331         0         9        24         9         0         0         0         1       472         0     0.028         0    1.1732    0.7573         0   28.7035         0         0      0.00      0.00      0.00    1862.46
       46         0         0         0         0         0         0         0         0       132       205         0         2         4         1         0         0         0         1       330         0     0.019         0    1.7605    0.9680         0   35.6981         0         0      0.00      0.00      0.00    5797.63
       47         0         0         0         0         0         0         0         0       177       178         1         2         5         4         0         0         0         1       551         0     0.019         0    1.7605    0.9680         0   35.6981         0         0      0.00      0.00      0.00    5797.63
       48         0         0         0         0         0         0         0         0       442       449         1        12        20         4         0         0         0         1       369         0     0.031         0    1.6431    0.8162         0   45.8975         0         0      0.00      0.00      0.00    3076.63
       49         0         0         0         0         0         0         0         0       167       145        26         3        19         8         0         0         0         1       259         0     0.031         0    1.6431    0.8162         0   45.8975         0         0      0.00      0.00      0.00    3076.63
       50         0         0         0         0         0         0         0         0         3        70         4         1         4         0         0         0         0         1       197         0     0.043         0    1.2907    0.5677         0   51.3160         0         0      0.00      0.00      0.00     462.01
       51         0         0         0         0         0         0         0         0       108        80         6         1         3         4         0         0         0         1       202         0     0.043         0    1.2907    0.5677         0   51.3160         0         0      0.00      0.00      0.00     462.01
       52         0         0         0         0         0         0         0         0        18       104        11         2         9         1         0         0         0         1       172         0     0.045         0    1.1678    0.5390         0   41.7540         0         0      0.00      0.00      0.00     525.01
       53         0         0         0         0         0         0         0         0         3        63         0        67         1         3         0         0         0         1        92         0     0.045         0    1.1678    0.5390         0   41.7540         0         0      0.00      0.00      0.00     525.01
