Index,Value
1483,9
1484,3
1485,6
1486,3
1487,5
1488,2
1489,6
1490,10
1491,17
1492,10
1493,8
1494,808
1495,22
1496,26
1497,105
1498,2
1499,10
1500,4
1501,14
1502,3
1503,5
1504,20
1505,56
1506,27
1507,13
1508,25
1509,391
1510,30
1511,608
1512,68
1513,76
1514,455
1515,17
1516,39
1517,79
1518,22
1519,12
1520,14
1521,0
1522,9
1523,17
1524,6
1525,14
1526,253
1527,141
1528,57
1529,19
1530,0
1531,2
1532,6
1533,156
1534,146
1535,3
1536,34
1537,167
1538,52
1539,556
1540,63
1541,16
1542,14
1543,35
1544,683
1545,1040
1546,675
1547,1476
1548,1322
1549,658
1550,561
1551,502
1552,129
1553,267
1554,13
1555,97
1556,1041
1557,127
1558,413
1559,534
1560,8
1561,50
1562,33
1563,17
1564,33
1565,33
1566,141
1567,24
1568,139
1569,91
1570,1202
1571,6
1572,7
1573,10
1574,9
1575,8
1576,4
1577,9
1578,414
1579,1087
1580,461
1581,737
1582,876
1583,333
1584,171
1585,323
1586,312
1587,108
1588,49
1589,26
1590,4
1591,21
1592,5
1593,5
1594,8
1595,6
1596,32
1597,1
1598,4
1599,15
1600,4
1601,3
1602,3
1603,1092
1604,77
1605,45
1606,34
1607,7
1608,23
1609,6
1610,5
1611,64
1612,963
1613,105
1614,28
1615,76
1616,8
1617,3
1618,43
1619,7
1620,9
1621,7
1622,5
1623,10
1624,1
1625,22
1626,22
1627,4
1628,118
1629,3
1630,6
1631,4
1632,3
1633,8
1634,16
1635,5
1636,4
1637,321
1638,187
1639,25
1640,15
1641,6
1642,240
1643,7
1644,6
1645,4
1646,8
1647,2
1648,1
1649,235
1650,338
1651,390
1652,262
1653,241
1654,250
1655,195
1656,224
1657,211
1658,12
1659,20
1660,44
1661,14
1662,12
1663,316
1664,591
1665,148
1666,364
1667,78
1668,64
1669,556
1670,3
1671,38
1672,60
1673,249
1674,514
1675,376
1676,235
1677,9
1678,2
1679,16
1680,6
1681,6
1682,10
1683,16
1684,268
1685,17
1686,56
1687,122
1688,478
1689,11
1690,67
1691,32
1692,65
1693,4
1694,47
1695,19
1696,170
1697,10
1698,336
1699,68
1700,9
1701,68
1702,9
1703,18
1704,5
1705,5
1706,10
1707,10
1708,1
1709,7
1710,5
1711,16
1712,2
1713,5
1714,8
1715,16
1716,37
1717,796
1718,919
1719,107
1720,160
1721,24
1722,10
1723,3
1724,9
1725,9
1726,8
1727,11
1728,241
1729,34
1730,49
1731,321
1732,4
1733,883
1734,6
1735,15
1736,164
1737,24
1738,14
1739,46
1740,1
1741,7
1742,4
1743,6
1744,3
1745,6
1746,36
1747,9
1748,44
1749,158
1750,25
1751,22
1752,230
1753,27
1754,8
1755,105
1756,6
1757,13
1758,107
1759,20
1760,74
1761,4
1762,1
1763,9
1764,1
1765,8
1766,27
1767,5
1768,120
1769,17
1770,21
1771,1
1772,11
1773,24
1774,27
1775,5
1776,94
1777,143
1778,109
1779,136
1780,40
1781,431
1782,12
1783,347
1784,4
1785,18
1786,3
1787,182
1788,15
1789,24
1790,25
1791,25
1792,481
1793,425
1794,705
1795,31
1796,494
1797,116
1798,30
1799,7
1800,7
1801,241
1802,52
1803,78
1804,180
1805,71
1806,20
1807,55
1808,8
1809,167
1810,11
1811,255
1812,302
1813,15
1814,11
1815,12
1816,6
1817,7
1818,9
1819,1
1820,25
1821,25
1822,21
1823,153
1824,6
1825,8
1826,7
1827,32
1828,4
1829,1
1830,8
1831,699
1832,148
1833,153
1834,65
1835,4
1836,9
1837,131
1838,43
1839,3
1840,13
1841,23
1842,14
1843,5
1844,48
1845,7
1846,365
1847,285
1848,154
1849,335
1850,6
1851,2
1852,1
1853,8
1854,120
1855,52
1856,6
1857,112
1858,93
1859,8
1860,3
1861,321
1862,7
1863,12
1864,4
1865,2
1866,39
1867,7
1868,64
1869,69
1870,73
1871,12
1872,28
1873,7
1874,4
1875,8
1876,3
1877,103
1878,242
1879,632
1880,257
1881,0
1882,28
1883,6
1884,147
1885,11
1886,7
1887,9
1888,4
1889,21
1890,2
1891,3
1892,2
1893,0
1894,5
1895,0
1896,9
1897,238
1898,0
1899,1
1900,3
1901,4
1902,5
1903,2
1904,0
1905,1
1906,9
1907,6
1908,20
1909,36
1910,31
1911,3
1912,7
1913,15
1914,3
1915,4
1916,0
1917,0
1918,12
1919,109
1920,31
1921,3
1922,6
1923,11
1924,1
1925,113
1926,4
1927,11
1928,3
1929,129
1930,5
1931,125
1932,272
1933,5
1934,12
1935,3
1936,118
1937,29
1938,647
1939,117
1940,14
1941,11
1942,7
1943,11
1944,1
1945,17
1946,9
1947,24
1948,1
1949,1
1950,93
1951,2
1952,17
1953,13
1954,5
1955,8
1956,314
1957,2
1958,38
1959,143
1960,3
1961,10
1962,104
1963,5
1964,71
1965,126
1966,48
1967,2
1968,45
1969,234
1970,112
1971,30
1972,9
1973,41
1974,15
1975,2
1976,112
1977,33
1978,8
1979,32
1980,23
1981,2
1982,24
1983,31
1984,2
1985,4
1986,6
1987,36
1988,135
1989,464
1990,577
1991,156
1992,2
1993,6
1994,0
1995,60
1996,38
1997,1
1998,18
1999,2
2000,16
2001,4
2002,6
2003,34
2004,74
2005,173
2006,83
2007,97
2008,80
2009,9
2010,5
2011,43
2012,16
2013,14
2014,118
2015,58
2016,11
2017,5
2018,1
2019,8
2020,9
2021,146
2022,40
2023,5
2024,6
2025,37
2026,4
2027,5
2028,2
2029,24
2030,7
2031,5
2032,5
2033,719
2034,5
2035,1
2036,9
2037,15
2038,9
2039,12
2040,5
2041,6
2042,0
2043,2
2044,38
2045,89
2046,56
2047,1
2048,5
2049,8
2050,0
2051,24
2052,1
2053,3
2054,1
2055,2
2056,6
2057,2
2058,1
2059,13
2060,48
2061,22
2062,2
2063,14
2064,58
2065,13
2066,26
2067,511
2068,4
2069,63
2070,115
2071,20
2072,4
2073,1
2074,1
2075,2
2076,2
2077,45
2078,128
2079,295
2080,41
2081,20
2082,23
2083,19
2084,141
2085,277
2086,8
2087,11
2088,2
2089,2
2090,6
2091,5
2092,4
2093,4
2094,3
2095,16
2096,2
2097,2
2098,3
2099,213
2100,362
2101,7
2102,5
2103,4
2104,11
2105,4
2106,3
2107,9
2108,8
2109,148
2110,6
2111,20
2112,3
2113,3
2114,6
2115,11
2116,7
2117,75
2118,424
2119,203
2120,1
2121,48
2122,466
2123,20
2124,62
2125,115
2126,84
2127,214
2128,56
2129,175
2130,24
2131,3
2132,24
2133,1
2134,0
2135,15
2136,5
2137,1
2138,4
2139,17
2140,19
2141,4
2142,15
2143,4
2144,45
2145,544
2146,107
2147,23
2148,22
2149,5
2150,2
2151,5
2152,7
2153,91
2154,10
2155,4
2156,10
2157,4
2158,9
2159,3
2160,1
2161,12
2162,8
2163,8
2164,532
2165,35
2166,29
2167,110
2168,16
2169,31
2170,115
2171,39
2172,56
2173,2
2174,3
2175,0
2176,3
2177,19
2178,2
2179,2
2180,24
2181,4
2182,55
2183,72
2184,4
2185,103
2186,209
2187,66
2188,168
2189,245
2190,101
2191,229
2192,197
2193,82
2194,214
2195,35
2196,23
2197,13
2198,23
2199,16
2200,109
2201,14
2202,6
2203,12
2204,8
2205,7
2206,1
2207,17
2208,0
2209,2
2210,15
2211,8
2212,2
2213,51
2214,158
2215,8
2216,16
2217,29
2218,8
2219,1
2220,6
2221,36
2222,53
2223,3
2224,25
2225,1
2226,0
2227,29
2228,28
2229,9
2230,3
2231,18
2232,8
2233,37
2234,69
2235,36
2236,345
2237,45
2238,5
2239,0
2240,6
2241,9
2242,74
2243,1
2244,364
2245,8
2246,44
2247,6
2248,0
2249,22
2250,35
2251,128
2252,96
2253,142
2254,10
2255,132
2256,31
2257,36
2258,28
2259,37
2260,123
2261,12
2262,32
2263,0
2264,10
2265,21
2266,15
2267,89
2268,102
2269,34
2270,141
2271,22
2272,21
2273,21
2274,23
2275,13
2276,37
2277,67
2278,33
2279,48
2280,73
2281,284
2282,58
2283,76
2284,77
2285,49
2286,278
2287,88
2288,135
2289,10
2290,31
2291,75
2292,72
2293,123
2294,181
2295,145
2296,62
2297,67
2298,71
2299,40
2300,32
2301,5
2302,27
2303,12
2304,172
2305,70
2306,13
2307,63
2308,5
2309,53
2310,3
2311,111
2312,65
2313,40
2314,77
2315,19
2316,17
2317,11
2318,402
2319,120
2320,153
2321,444
2322,473
2323,195
2324,407
2325,7
2326,19
2327,40
2328,56
2329,18
2330,9
2331,5
2332,0
2333,0
2334,6
2335,0
2336,7
2337,10
2338,2
2339,12
2340,23
2341,145
2342,14
2343,6
2344,3
2345,5
2346,5
2347,2
2348,7
2349,50
2350,323
2351,15
2352,172
2353,125
2354,20
2355,86
2356,125
2357,443
2358,4
2359,9
2360,15
2361,4
2362,0
2363,77
2364,13
2365,64
2366,192
2367,11
2368,19
2369,5
2370,8
2371,463
2372,9
2373,593
2374,21
2375,11
2376,71
2377,0
2378,1
2379,72
2380,6
2381,1
2382,0
2383,18
2384,10
2385,2
2386,5
2387,16
2388,142
2389,89
2390,568
2391,558
2392,788
2393,24
2394,1383
2395,221
2396,243
2397,393
2398,18
2399,80
2400,332
2401,32
2402,22
2403,315
2404,44
2405,8
2406,19
2407,48
2408,24
2409,12
2410,35
2411,17
2412,32
2413,293
2414,315
2415,108
2416,87
2417,235
2418,181
2419,168
2420,15
2421,86
2422,8
2423,24
2424,120
2425,255
2426,101
2427,30
2428,29
2429,12
2430,7
2431,12
2432,20
2433,6
2434,12
2435,4
2436,2
2437,2
2438,4
2439,0
2440,138
2441,296
2442,83
2443,15
2444,106
2445,64
2446,2
2447,0
2448,4
2449,5
2450,13
2451,3
2452,169
2453,18
2454,17
2455,21
2456,2
2457,4
2458,5
2459,3
2460,8
2461,1
2462,0
2463,2
2464,3
2465,401
2466,23
2467,2
2468,21
2469,36
2470,22
2471,11
2472,8
2473,60
2474,199
2475,23
2476,222
2477,110
2478,5
2479,140
2480,17
2481,284
2482,17
2483,4
2484,6
2485,13
2486,116
2487,5
2488,13
2489,14
2490,71
2491,37
2492,19
2493,9
2494,189
2495,4
2496,12
2497,4
2498,4
2499,13
2500,8
2501,3
2502,10
2503,5
2504,28
2505,12
2506,10
2507,6
2508,37
2509,10
2510,58
2511,163
2512,179
2513,107
2514,358
2515,170
2516,10
2517,23
2518,8
2519,4
2520,378
2521,19
2522,3
2523,438
2524,216
2525,6
2526,314
2527,21
2528,39
2529,2
2530,343
2531,8
2532,0
2533,123
2534,120
2535,27
2536,78
2537,106
2538,7
2539,9
2540,47
2541,21
2542,82
2543,1
2544,20
2545,1
2546,3
2547,2
2548,0
2549,12
2550,23
2551,2
2552,14
2553,27
2554,75
2555,5
2556,14
2557,14
2558,37
2559,4
2560,7
2561,42
2562,8
2563,4
2564,1211
2565,71
2566,150
2567,5
2568,1
2569,157
2570,2540
2571,190
2572,143
2573,338
2574,274
2575,71
2576,537
2577,139
2578,161
2579,40
2580,54
2581,13
2582,17
2583,34
2584,127
2585,23
2586,81
2587,143
2588,83
2589,354
2590,196
2591,195
2592,169
2593,45
2594,18
2595,400
2596,152
2597,47
2598,630
2599,248
2600,130
2601,5
