Index,Value
1110,3
1111,3
1112,3
1113,4
1114,4
1115,1
1116,2
1117,4
1118,1
1119,3
1120,3
1121,10
1122,3
1123,37
1124,67
1125,11
1126,10
1127,9
1128,2
1129,4
1130,3
1131,8
1132,8
1133,2
1134,149
1135,10
1136,7
1137,181
1138,7
1139,6
1140,5
1141,4
1142,7
1143,5
1144,6
1145,5
1146,6
1147,5
1148,2
1149,5
1150,6
1151,2
1152,3
1153,6
1154,6
1155,0
1156,5
1157,2
1158,46
1159,15
1160,7
1161,250
1162,55
1163,151
1164,51
1165,227
1166,307
1167,5800
1168,408
1169,3
1170,16
1171,3
1172,1
1173,3
1174,251
1175,219
1176,46
1177,222
1178,44
1179,54
1180,101
1181,18
1182,23
1183,31
1184,9
1185,7
1186,8
1187,3
1188,1
1189,2
1190,2
1191,0
1192,30
1193,24
1194,219
1195,508
1196,11
1197,0
1198,135
1199,225
1200,8
1201,1
1202,1
1203,2
1204,1
1205,0
1206,2
1207,4
1208,0
1209,0
1210,14
1211,6
1212,5
1213,2
1214,0
1215,1
1216,129
1217,262
1218,432
1219,24
1220,12
1221,178
1222,147
1223,6
1224,2
1225,0
1226,9
1227,4
1228,2
1229,4
1230,5
1231,2
1232,8
1233,2
1234,1
1235,1
1236,4
1237,4
1238,1
1239,14
1240,3
1241,0
1242,1
1243,1
1244,5
1245,13
1246,5
1247,6
1248,4
1249,10
1250,8
1251,7
1252,0
1253,113
1254,46
1255,62
1256,1
1257,219
1258,21
1259,134
1260,12
1261,2
1262,11
1263,207
1264,4
1265,7
1266,6
1267,2
1268,1
1269,1
1270,2
1271,2
1272,2
1273,0
1274,0
1275,0
1276,1
1277,0
1278,0
1279,0
1280,4
1281,0
1282,2
1283,0
1284,0
1285,0
1286,3
1287,2
1288,5
1289,2
1290,4
1291,3
1292,4
1293,4
1294,1
1295,1
1296,1
1297,0
1298,1
1299,9
1300,0
1301,3
1302,1
1303,2
1304,0
1305,5
1306,5
1307,6
1308,5
1309,6
1310,0
1311,2
1312,7
1313,3
1314,16
