Index,Value
1192,131
1193,350
1194,541
1195,225
1196,63
1197,43
1198,455
1199,245
1200,8
1201,16
1202,35
1203,38
1204,24
1205,9
1206,35
1207,18
1208,5
1209,6
1210,35
1211,119
1212,59
1213,59
1214,37
1215,7
1216,129
1217,258
1218,78
1219,44
1220,5
1221,181
1222,199
1223,49
1224,145
1225,96
1226,123
1227,153
1228,43
1229,31
1230,50
1231,77
1232,119
1233,46
1234,45
1235,23
1236,27
1237,38
1238,30
1239,154
1240,28
1241,22
1242,21
1243,17
1244,69
1245,200
1246,288
1247,225
1248,114
1249,129
1250,37
1251,401
1252,38
1253,436
1254,18
1255,429
1256,81
1257,53
1258,91
1259,279
1260,268
1261,33
1262,120
1263,283
1264,37
1265,199
1266,138
1267,129
1268,38
1269,23
1270,41
1271,29
1272,89
1273,20
1274,4
1275,4
1276,1
1277,5
1278,37
1279,6
1280,10
1281,17
1282,17
1283,8
1284,3
1285,12
1286,14
1287,18
1288,30
1289,58
1290,34
1291,29
1292,36
1293,52
1294,46
1295,20
1296,38
1297,28
1298,64
1299,77
1300,31
1301,84
1302,68
1303,22
1304,28
1305,65
1306,403
1307,196
1308,64
1309,93
1310,16
1311,25
1312,75
1313,24
1314,125
1315,37
1316,34
1317,23
1318,30
1319,24
1320,26
1321,23
1322,17
1323,17
1324,11
1325,6
1326,10
1327,8
1328,65
1329,64
1330,575
1331,34
1332,56
1333,33
1334,10
1335,16
1336,269
1337,120
1338,52
1339,83
1340,140
1341,130
1342,47
1343,274
1344,292
1345,185
1346,958
1347,81
1348,46
1349,585
1350,121
1351,360
1352,663
1353,128
1354,377
1355,119
1356,183
1357,39
1358,566
1359,62
1360,102
1361,59
1362,96
1363,61
1364,26
1365,16
1366,22
1367,87
1368,22
1369,22
1370,39
1371,33
1372,11
1373,30
1374,53
1375,26
1376,18
1377,24
1378,130
1379,20
1380,37
1381,24
1382,30
1383,22
1384,28
1385,22
1386,22
1387,21
1388,14
1389,34
1390,11
1391,56
1392,43
1393,118
1394,220
1395,136
1396,151
1397,67
1398,33
1399,124
1400,63
1401,84
1402,270
1403,254
1404,41
1405,74
1406,70
1407,49
1408,62
1409,269
1410,38
1411,11
1412,0
1413,68
1414,121
1415,36
1416,196
1417,59
1418,118
1419,29
1420,39
1421,11
1422,23
1423,43
1424,120
1425,41
1426,74
1427,47
1428,296
1429,105
1430,27
1431,21
1432,1
1433,50
1434,8
1435,403
1436,96
1437,168
1438,483
1439,473
1440,397
1441,398
1442,373
1443,173
1444,569
1445,1474
1446,969
1447,533
1448,162
1449,77
1450,124
1451,41
1452,85
1453,87
1454,97
1455,73
1456,45
1457,65
1458,32
1459,213
1460,159
1461,9
1462,73
1463,15
1464,28
1465,143
1466,990
1467,77
1468,1824
1469,84
1470,74
1471,1115
1472,166
1473,33
1474,28
1475,45
1476,205
1477,37
1478,21
1479,10
1480,76
1481,145
1482,58
1483,67
1484,127
1485,49
1486,24
1487,27
1488,26
1489,55
1490,96
1491,442
1492,151
1493,43
1494,2528
1495,124
1496,23
1497,70
1498,165
1499,35
1500,48
1501,24
1502,53
1503,20
1504,1893
1505,866
1506,243
1507,53
1508,44
1509,1100
1510,357
1511,1288
1512,799
1513,198
1514,1139
1515,161
1516,590
1517,648
1518,281
1519,112
1520,50
1521,2
1522,69
1523,42
1524,40
1525,136
1526,317
1527,95
1528,103
1529,76
1530,5
1531,79
1532,23
1533,1059
1534,1571
1535,34
1536,742
1537,540
1538,20
1539,563
1540,101
1541,44
1542,49
1543,348
1544,785
1545,150
1546,628
1547,2403
1548,3919
1549,1759
1550,2345
1551,6695
1552,2712
1553,1915
1554,254
1555,296
1556,805
1557,3345
1558,1847
1559,1108
1560,115
1561,843
1562,52
1563,784
1564,205
1565,1019
1566,85
1567,104
1568,282
1569,375
1570,712
1571,48
1572,51
1573,19
1574,66
1575,53
1576,32
1577,67
1578,1187
1579,6214
1580,722
1581,814
1582,2088
1583,868
1584,1675
1585,1094
1586,707
1587,2612
1588,1349
1589,1118
1590,42
1591,101
1592,56
1593,37
1594,39
1595,98
1596,30
1597,17
1598,37
1599,23
1600,44
1601,17
1602,54
1603,1518
1604,230
1605,463
1606,1257
1607,146
1608,1241
1609,223
1610,439
1611,763
1612,5434
1613,2966
1614,291
1615,9564
1616,3779
1617,869
1618,50
1619,60
1620,41
1621,35
1622,30
1623,62
1624,52
1625,212
1626,2333
1627,34
1628,1975
1629,211
1630,572
1631,29
1632,16
1633,23
1634,185
1635,20
1636,46
1637,1282
1638,273
1639,48
1640,126
1641,103
1642,238
1643,48
1644,50
1645,34
1646,37
1647,32
1648,3
1649,403
1650,174
1651,258
1652,481
1653,106
1654,718
1655,139
1656,220
1657,225
1658,91
1659,88
1660,260
1661,58
1662,36
1663,716
1664,656
1665,311
1666,752
1667,72
1668,1316
1669,268
1670,15
1671,257
1672,262
1673,955
1674,720
